"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
45,15,0.2,"AC",25.3838880918844
105,15,0.2,"AC",23.4487286483419
105,85,0.2,"AC",22.1560442944522
30,50,0.2,"AC",22.442046904029
120,50,0.2,"AC",20.1042048126849
75,0,0.2,"AC",25.3722184940427
75,100,0.2,"AC",22.2280930244322
75,50,0.2,"AC",22.4410284924177
45,85,0.2,"AC",18.3016077649604
45,15,0.2,"AC",25.6658469502938
105,15,0.2,"AC",24.4643265914762
105,85,0.2,"AC",22.9879012764086
30,50,0.2,"AC",22.7285380704118
120,50,0.2,"AC",23.1681402066981
75,0,0.2,"AC",25.2437657367152
75,100,0.2,"AC",21.7948887320527
75,50,0.2,"AC",20.3074816480985
45,85,0.2,"AC",18.0776665526808
45,15,0.2,"AC",24.4132596433119
105,15,0.2,"AC",25.087992834971
105,85,0.2,"AC",22.2227250346489
30,50,0.2,"AC",23.1377959658204
120,50,0.2,"AC",22.933547595398
75,0,0.2,"AC",26.2538202695822
75,100,0.2,"AC",21.1929925553682
75,50,0.2,"AC",20.4955695501804
45,85,0.2,"AC",16.9590397191572
45,15,0.2,"AC",25.7555621052695
105,15,0.2,"AC",25.1193958765423
105,85,0.2,"AC",22.9992682416833
30,50,0.2,"AC",21.1698885252378
120,50,0.2,"AC",22.7560850631687
75,0,0.2,"AC",25.0984637866686
75,100,0.2,"AC",22.6207824829317
75,50,0.2,"AC",20.7426195585174
45,85,0.2,"AC",16.9154187100839
45,15,0.2,"AC",24.9897407917935
105,15,0.2,"AC",25.1197888382279
105,85,0.2,"AC",24.5230912559372
30,50,0.2,"AC",22.3647718051498
120,50,0.2,"AC",23.2669878309926
75,0,0.2,"AC",24.9561795303303
75,100,0.2,"AC",20.9667972298486
75,50,0.2,"AC",19.6319442057839
45,85,0.2,"AC",16.2903576405186
45,15,0.2,"AC",25.3075062076817
105,15,0.2,"AC",23.7902495596671
105,85,0.2,"AC",22.5729077418888
30,50,0.2,"AC",23.308856706232
120,50,0.2,"AC",24.2501882618169
75,0,0.2,"AC",26.4695616425623
75,100,0.2,"AC",22.5166250939911
75,50,0.2,"AC",20.8545078165159
45,85,0.2,"AC",17.6802753804891
45,15,0.2,"AC",26.6442193648115
105,15,0.2,"AC",24.1060109450236
105,85,0.2,"AC",24.3005998408859
30,50,0.2,"AC",23.1718551686531
120,50,0.2,"AC",23.4687256335576
75,0,0.2,"AC",26.1073620169324
75,100,0.2,"AC",23.109613225533
75,50,0.2,"AC",20.9947234725294
45,85,0.2,"AC",17.1592616596672
45,15,0.2,"AC",27.9848179641117
105,15,0.2,"AC",24.1506196012369
105,85,0.2,"AC",23.620208191483
30,50,0.2,"AC",23.0481026992406
120,50,0.2,"AC",22.8797356988312
75,0,0.2,"AC",26.2559453487477
75,100,0.2,"AC",21.2966960736755
75,50,0.2,"AC",22.1959487668939
45,85,0.2,"AC",17.3545723819143
45,15,0.2,"AC",26.5579777222276
105,15,0.2,"AC",26.136495431655
105,85,0.2,"AC",24.6988632766566
30,50,0.2,"AC",21.628672763741
120,50,0.2,"AC",21.4297519977798
75,0,0.2,"AC",25.5171629916942
75,100,0.2,"AC",22.3971867070165
75,50,0.2,"AC",20.8187674143972
45,85,0.2,"AC",17.2223237345144
45,15,0.2,"AC",24.4364717363614
105,15,0.2,"AC",22.1870126583067
105,85,0.2,"AC",22.7683170125828
30,50,0.2,"AC",23.0596997542588
120,50,0.2,"AC",21.7193008913233
75,0,0.2,"AC",25.4999897765594
75,100,0.2,"AC",23.5583165650663
75,50,0.2,"AC",21.3234484505415
45,85,0.2,"AC",18.2145981671539
45,15,0.2,"AC",24.7407991153944
105,15,0.2,"AC",26.6536743508708
105,85,0.2,"AC",23.8376232454756
30,50,0.2,"AC",22.8397246515415
120,50,0.2,"AC",23.0211306744405
75,0,0.2,"AC",24.7753750786968
75,100,0.2,"AC",21.445905621944
75,50,0.2,"AC",20.7946875128068
45,85,0.2,"AC",18.4706098529737
45,15,0.2,"AC",25.571909026739
105,15,0.2,"AC",25.1578556219434
105,85,0.2,"AC",23.2725063430439
30,50,0.2,"AC",22.1380117122612
120,50,0.2,"AC",23.0623750664268
75,0,0.2,"AC",25.2794113524838
75,100,0.2,"AC",21.2179227844469
75,50,0.2,"AC",21.4239421024382
45,85,0.2,"AC",17.660907603257
45,15,0.2,"AC",25.3033341529628
105,15,0.2,"AC",25.7751880000033
105,85,0.2,"AC",22.4479000222619
30,50,0.2,"AC",21.4421393962919
120,50,0.2,"AC",23.4620052038794
75,0,0.2,"AC",25.8508766378678
75,100,0.2,"AC",22.4012866879236
75,50,0.2,"AC",20.7329590780112
45,85,0.2,"AC",20.4435473893807
45,15,0.2,"AC",24.3778158631489
105,15,0.2,"AC",24.4515529116702
105,85,0.2,"AC",23.4988621746151
30,50,0.2,"AC",21.4323342725706
120,50,0.2,"AC",21.4912671166912
75,0,0.2,"AC",25.0024576683657
75,100,0.2,"AC",22.2740512111108
75,50,0.2,"AC",22.3142297339616
45,85,0.2,"AC",17.6161585041308
45,15,0.2,"AC",23.033074102114
105,15,0.2,"AC",24.5950961428976
105,85,0.2,"AC",23.215805363686
30,50,0.2,"AC",22.1409156391703
120,50,0.2,"AC",23.1714584470349
75,0,0.2,"AC",23.9308555258718
75,100,0.2,"AC",19.8787564856763
75,50,0.2,"AC",20.975304153197
45,85,0.2,"AC",17.2820888388029
45,15,0.2,"AC",26.5045623171429
105,15,0.2,"AC",23.4388645359397
105,85,0.2,"AC",21.390530668018
30,50,0.2,"AC",20.6110646116468
120,50,0.2,"AC",22.1148367382997
75,0,0.2,"AC",26.1744738318373
75,100,0.2,"AC",21.1597743556287
75,50,0.2,"AC",21.354077380006
45,85,0.2,"AC",17.7972558384404
45,15,0.2,"AC",23.284418117854
105,15,0.2,"AC",24.4442152759781
105,85,0.2,"AC",22.9507505783342
30,50,0.2,"AC",21.7298591364077
120,50,0.2,"AC",22.8378261727443
75,0,0.2,"AC",24.7068267382133
75,100,0.2,"AC",22.1518733176813
75,50,0.2,"AC",21.2437315522476
45,85,0.2,"AC",17.4227844367987
45,15,0.2,"AC",25.0210021587407
105,15,0.2,"AC",22.3338220432797
105,85,0.2,"AC",24.7933504790962
30,50,0.2,"AC",22.2643939583127
120,50,0.2,"AC",20.4515227238052
75,0,0.2,"AC",27.0783050518687
75,100,0.2,"AC",20.2658808836192
75,50,0.2,"AC",22.4286965693946
45,85,0.2,"AC",16.7456373580517
45,15,0.2,"AC",24.9329042065048
105,15,0.2,"AC",24.7937053976736
105,85,0.2,"AC",21.5863952914477
30,50,0.2,"AC",21.2629172007907
120,50,0.2,"AC",19.9627260200271
75,0,0.2,"AC",23.6002935192823
75,100,0.2,"AC",19.707860542738
75,50,0.2,"AC",21.0206555119887
45,85,0.2,"AC",17.7101074353018
45,15,0.2,"AC",25.5550810370437
105,15,0.2,"AC",24.3225353096494
105,85,0.2,"AC",23.1886270373182
30,50,0.2,"AC",23.0198200989469
120,50,0.2,"AC",22.8746760948636
75,0,0.2,"AC",26.4350137167082
75,100,0.2,"AC",20.3008492639939
75,50,0.2,"AC",19.3740775827814
45,85,0.2,"AC",15.5432017548279
45,15,0.2,"AC",25.1417480248874
105,15,0.2,"AC",24.9207082033502
105,85,0.2,"AC",22.6147897438936
30,50,0.2,"AC",22.4605796089491
120,50,0.2,"AC",22.9640899428748
75,0,0.2,"AC",24.9050478208767
75,100,0.2,"AC",21.435662796731
75,50,0.2,"AC",21.7251721746493
45,85,0.2,"AC",18.4088008712751
45,15,0.2,"AC",24.6902872332288
105,15,0.2,"AC",24.0634757253087
105,85,0.2,"AC",24.4400099972886
30,50,0.2,"AC",22.3181163334598
120,50,0.2,"AC",21.6753108596837
75,0,0.2,"AC",25.4918084880867
75,100,0.2,"AC",21.3612090092412
75,50,0.2,"AC",21.5645968206636
45,85,0.2,"AC",20.7054317184149
45,15,0.2,"AC",24.2618634931825
105,15,0.2,"AC",24.5603288372311
105,85,0.2,"AC",24.3768563215371
30,50,0.2,"AC",22.2518438548247
120,50,0.2,"AC",21.9522234635827
75,0,0.2,"AC",24.0968898329915
75,100,0.2,"AC",23.0810886433972
75,50,0.2,"AC",20.7736300324994
45,85,0.2,"AC",18.3215096074426
45,15,0.2,"AC",25.1845183778132
105,15,0.2,"AC",26.16712245384
105,85,0.2,"AC",22.9231418209362
30,50,0.2,"AC",21.3099695581216
120,50,0.2,"AC",20.0730998369239
75,0,0.2,"AC",24.3510114333139
75,100,0.2,"AC",22.2759366497916
75,50,0.2,"AC",21.1765690251387
45,85,0.2,"AC",16.7972616354083
45,15,0.2,"AC",24.323580398628
105,15,0.2,"AC",23.2328253407672
105,85,0.2,"AC",22.0103951087567
30,50,0.2,"AC",20.6344272307237
120,50,0.2,"AC",21.1816564352613
75,0,0.2,"AC",24.5039236491006
75,100,0.2,"AC",20.78602402827
75,50,0.2,"AC",20.7907024201306
45,85,0.2,"AC",16.9055768698926
45,15,0.2,"AC",23.8467336250264
105,15,0.2,"AC",25.7683494748654
105,85,0.2,"AC",23.5012256620616
30,50,0.2,"AC",22.4100741192019
120,50,0.2,"AC",23.4111012400539
75,0,0.2,"AC",24.6061916773534
75,100,0.2,"AC",22.0019940890287
75,50,0.2,"AC",22.2381787209799
45,85,0.2,"AC",17.2732366617254
45,15,0.2,"AC",23.2389292453338
105,15,0.2,"AC",22.5702252851229
105,85,0.2,"AC",21.0563455525548
30,50,0.2,"AC",20.7850069423904
120,50,0.2,"AC",21.6510465205962
75,0,0.2,"AC",23.4940194824677
75,100,0.2,"AC",22.4416097804523
75,50,0.2,"AC",20.7432076955574
45,85,0.2,"AC",17.5726627633455
45,15,0.2,"AC",24.8934251481386
105,15,0.2,"AC",23.0458593874222
105,85,0.2,"AC",23.4780000087643
30,50,0.2,"AC",20.3243025353226
120,50,0.2,"AC",21.4914234917583
75,0,0.2,"AC",25.7265129181638
75,100,0.2,"AC",23.8345979252111
75,50,0.2,"AC",21.0352975355409
45,85,0.2,"AC",19.1478583532837
45,15,0.2,"AC",24.6199429105045
105,15,0.2,"AC",25.7223334891866
105,85,0.2,"AC",24.515928152631
30,50,0.2,"AC",20.8738205586603
120,50,0.2,"AC",21.8095640372827
75,0,0.2,"AC",25.5769835321438
75,100,0.2,"AC",21.4590670502117
75,50,0.2,"AC",21.3910871589262
45,85,0.2,"AC",17.839196678465
45,15,0.2,"AC",24.398567515274
105,15,0.2,"AC",24.4980180184537
105,85,0.2,"AC",24.5385113488853
30,50,0.2,"AC",23.3440843299929
120,50,0.2,"AC",23.8756188231945
75,0,0.2,"AC",27.8933420299734
75,100,0.2,"AC",21.2079563164915
75,50,0.2,"AC",23.0958536357699
45,85,0.2,"AC",18.1239603497165
45,15,0.2,"AC",25.220818113923
105,15,0.2,"AC",27.0914896494333
105,85,0.2,"AC",23.4237567833832
30,50,0.2,"AC",22.0502607785918
120,50,0.2,"AC",22.8464376449513
75,0,0.2,"AC",24.5510295159756
75,100,0.2,"AC",22.5423011149749
75,50,0.2,"AC",21.3335210875731
45,85,0.2,"AC",18.4096714688312
45,15,0.2,"AC",25.3367617712862
105,15,0.2,"AC",24.6926396461103
105,85,0.2,"AC",22.6170547570358
30,50,0.2,"AC",22.025328348697
120,50,0.2,"AC",21.958744628981
75,0,0.2,"AC",23.8948211420772
75,100,0.2,"AC",20.2087165192578
75,50,0.2,"AC",22.4353852211606
45,85,0.2,"AC",19.2261262869011
45,15,0.2,"AC",24.4013443369049
105,15,0.2,"AC",23.8905696923161
105,85,0.2,"AC",22.1852326248617
30,50,0.2,"AC",21.1993532422934
120,50,0.2,"AC",22.5588654009446
75,0,0.2,"AC",24.3088204994979
75,100,0.2,"AC",21.4329622208427
75,50,0.2,"AC",21.9466245779739
45,85,0.2,"AC",18.3532140113557
45,15,0.2,"AC",26.0482861407178
105,15,0.2,"AC",24.0005169401954
105,85,0.2,"AC",21.8016106480412
30,50,0.2,"AC",21.1032903084718
120,50,0.2,"AC",22.6304125473796
75,0,0.2,"AC",26.1684406837315
75,100,0.2,"AC",22.1033825426085
75,50,0.2,"AC",21.0795964609465
45,85,0.2,"AC",19.3321358694809
45,15,0.2,"AC",25.6068448396253
105,15,0.2,"AC",25.5974003491047
105,85,0.2,"AC",21.9025158526765
30,50,0.2,"AC",21.302476510199
120,50,0.2,"AC",23.4334297320444
75,0,0.2,"AC",24.6660252698617
75,100,0.2,"AC",21.651521623577
75,50,0.2,"AC",20.9618740034832
45,85,0.2,"AC",19.3900137865462
45,15,0.2,"AC",27.8187795677526
105,15,0.2,"AC",25.300634979634
105,85,0.2,"AC",23.2747023639128
30,50,0.2,"AC",23.2314460825488
120,50,0.2,"AC",22.2427777850423
75,0,0.2,"AC",24.5548144251706
75,100,0.2,"AC",20.9503263233861
75,50,0.2,"AC",21.6584874523761
45,85,0.2,"AC",17.9472749012304
45,15,0.2,"AC",25.450779450978
105,15,0.2,"AC",24.1193615407695
105,85,0.2,"AC",24.2791994249141
30,50,0.2,"AC",21.5801193246156
120,50,0.2,"AC",22.2730594795396
75,0,0.2,"AC",24.410942311636
75,100,0.2,"AC",21.5517320405262
75,50,0.2,"AC",21.7844571188979
45,85,0.2,"AC",19.5861001952931
45,15,0.2,"AC",24.7542164939399
105,15,0.2,"AC",24.1372180121705
105,85,0.2,"AC",22.3752677552297
30,50,0.2,"AC",20.572746549294
120,50,0.2,"AC",22.9834291232932
75,0,0.2,"AC",26.1523704400455
75,100,0.2,"AC",21.6622030549995
75,50,0.2,"AC",22.0674490510181
45,85,0.2,"AC",19.575433459367
45,15,0.2,"AC",27.5629428437431
105,15,0.2,"AC",24.7369493163028
105,85,0.2,"AC",21.6104911239695
30,50,0.2,"AC",22.862610392443
120,50,0.2,"AC",21.1931025271431
75,0,0.2,"AC",25.2643123666356
75,100,0.2,"AC",21.4862875003792
75,50,0.2,"AC",22.2379444569914
45,85,0.2,"AC",17.9829286544212
45,15,0.2,"AC",24.9996046691087
105,15,0.2,"AC",25.6339572327765
105,85,0.2,"AC",22.4906319628587
30,50,0.2,"AC",21.5196359693786
120,50,0.2,"AC",22.5128792926659
75,0,0.2,"AC",24.3142082017661
75,100,0.2,"AC",21.4543744698793
75,50,0.2,"AC",20.6832558286705
45,85,0.2,"AC",18.9231553067509
45,15,0.2,"AC",24.4444569229861
105,15,0.2,"AC",25.4828089873798
105,85,0.2,"AC",22.5186039983251
30,50,0.2,"AC",19.629283349466
120,50,0.2,"AC",22.0189343594289
75,0,0.2,"AC",25.3888881737517
75,100,0.2,"AC",21.2919605250486
75,50,0.2,"AC",19.5031546941641
45,85,0.2,"AC",16.9520867367059
45,15,0.2,"AC",23.9081885369585
105,15,0.2,"AC",25.660574953388
105,85,0.2,"AC",21.429864725006
30,50,0.2,"AC",19.8788816990881
120,50,0.2,"AC",22.1262640672313
75,0,0.2,"AC",26.0990821922882
75,100,0.2,"AC",23.040017587555
75,50,0.2,"AC",21.4424609236681
45,85,0.2,"AC",19.7489038188342
45,15,0.2,"AC",25.5534191770281
105,15,0.2,"AC",25.1507835081064
105,85,0.2,"AC",24.6140517365023
30,50,0.2,"AC",20.8918005375689
120,50,0.2,"AC",23.6576876918185
75,0,0.2,"AC",24.3393340945913
75,100,0.2,"AC",22.0250641482736
75,50,0.2,"AC",22.986318287223
45,85,0.2,"AC",19.0115714805131
45,15,0.2,"AC",25.5725225340268
105,15,0.2,"AC",25.014142001032
105,85,0.2,"AC",22.9031670029986
30,50,0.2,"AC",21.3793589972456
120,50,0.2,"AC",22.6216242696161
75,0,0.2,"AC",24.9835348886039
75,100,0.2,"AC",24.7089174768948
75,50,0.2,"AC",21.6948340811958
45,85,0.2,"AC",17.3829224303427
45,15,0.2,"AC",25.2159508195643
105,15,0.2,"AC",24.2196642299584
105,85,0.2,"AC",23.5572432637929
30,50,0.2,"AC",20.8232320690788
120,50,0.2,"AC",21.2049031391246
75,0,0.2,"AC",25.1937982505909
75,100,0.2,"AC",22.5602145608134
75,50,0.2,"AC",22.8326489944304
45,85,0.2,"AC",18.8200652064107
45,15,0.2,"AC",25.1950906949904
105,15,0.2,"AC",23.6798616462639
105,85,0.2,"AC",21.961699516716
30,50,0.2,"AC",22.7760940775294
120,50,0.2,"AC",21.8669178322433
75,0,0.2,"AC",25.5089058591016
75,100,0.2,"AC",21.4650421401594
75,50,0.2,"AC",20.2008669112952
45,85,0.2,"AC",17.8407316803575
45,15,0.2,"AC",25.6060662424069
105,15,0.2,"AC",24.1122807236526
105,85,0.2,"AC",24.0221345805412
30,50,0.2,"AC",22.0800357284697
120,50,0.2,"AC",21.8769027601178
75,0,0.2,"AC",25.5932489460684
75,100,0.2,"AC",21.3103593168087
75,50,0.2,"AC",20.4321162530729
45,85,0.2,"AC",20.2637377826648
45,15,0.2,"AC",24.4990125803806
105,15,0.2,"AC",24.7106416584635
105,85,0.2,"AC",23.5701291256911
30,50,0.2,"AC",21.668110424153
120,50,0.2,"AC",23.223901368202
75,0,0.2,"AC",24.8334101826041
75,100,0.2,"AC",21.9787737741532
75,50,0.2,"AC",21.411121658175
45,85,0.2,"AC",18.4659041830838
45,15,0.2,"AC",27.4352525679389
105,15,0.2,"AC",24.4811036355421
105,85,0.2,"AC",22.1765453189627
30,50,0.2,"AC",19.8806900228069
120,50,0.2,"AC",22.2636192645165
75,0,0.2,"AC",24.6130409114757
75,100,0.2,"AC",22.30559830082
75,50,0.2,"AC",22.4839553601098
45,85,0.2,"AC",17.9832941745852
45,15,0.2,"AC",23.1206078539208
105,15,0.2,"AC",25.4767020169333
105,85,0.2,"AC",23.3070254420009
30,50,0.2,"AC",23.0152439413616
120,50,0.2,"AC",22.805417681081
75,0,0.2,"AC",24.7274939822758
75,100,0.2,"AC",20.9703236811035
75,50,0.2,"AC",18.8711316233562
45,85,0.2,"AC",19.7220885824816
45,15,0.2,"AC",24.1349037673801
105,15,0.2,"AC",24.9402535637628
105,85,0.2,"AC",22.5001513624502
30,50,0.2,"AC",20.4730327258006
120,50,0.2,"AC",21.9251406456995
75,0,0.2,"AC",26.1914359744973
75,100,0.2,"AC",21.6976443065386
75,50,0.2,"AC",19.6480087067509
45,85,0.2,"AC",17.7982445263335
45,15,0.2,"AC",23.7381699706771
105,15,0.2,"AC",24.8323880194724
105,85,0.2,"AC",23.5209724810843
30,50,0.2,"AC",21.6099834165489
120,50,0.2,"AC",22.1224812900198
