"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
80,75,0.2,"TT",9.40244238957496
65,61,0.2,"TT",11.9912836015232
65,89,0.2,"TT",11.6078906348108
65,75,0.2,"TT",10.8428807139307
55,85,0.2,"TT",11.7576950300001
55,65,0.2,"TT",13.8701196393089
75,65,0.2,"TT",10.2515943471157
75,85,0.2,"TT",11.9008953753254
50,75,0.2,"TT",13.0689638665443
80,75,0.2,"TT",8.62358585052915
65,61,0.2,"TT",14.4409311006123
65,89,0.2,"TT",12.2309851533722
65,75,0.2,"TT",10.1435034909569
55,85,0.2,"TT",13.0223149299836
55,65,0.2,"TT",13.757423778866
75,65,0.2,"TT",9.87745743327408
75,85,0.2,"TT",11.9085833813919
50,75,0.2,"TT",13.0452946346199
80,75,0.2,"TT",10.4033911799357
65,61,0.2,"TT",13.3958352782214
65,89,0.2,"TT",10.6468583026966
65,75,0.2,"TT",10.213633025333
55,85,0.2,"TT",10.8808424918575
55,65,0.2,"TT",14.359554249535
75,65,0.2,"TT",10.4891384636987
75,85,0.2,"TT",12.0259882915577
50,75,0.2,"TT",11.9905555646826
80,75,0.2,"TT",9.62372874050305
65,61,0.2,"TT",14.6404386240601
65,89,0.2,"TT",11.0549336224584
65,75,0.2,"TT",10.7186612024382
55,85,0.2,"TT",11.2484298754705
55,65,0.2,"TT",15.4309771747114
75,65,0.2,"TT",10.6229348100483
75,85,0.2,"TT",10.6261807172189
50,75,0.2,"TT",11.2852225748319
80,75,0.2,"TT",10.356462053135
65,61,0.2,"TT",12.2541299604854
65,89,0.2,"TT",9.7474213819007
65,75,0.2,"TT",11.0671941913735
55,85,0.2,"TT",12.849365041517
55,65,0.2,"TT",13.6844565958465
75,65,0.2,"TT",11.8323055090066
75,85,0.2,"TT",11.3446523644759
50,75,0.2,"TT",11.4289844185977
80,75,0.2,"TT",8.95073138410693
65,61,0.2,"TT",13.7672513503829
65,89,0.2,"TT",12.5477658898282
65,75,0.2,"TT",10.8366983347505
55,85,0.2,"TT",12.2758487841586
55,65,0.2,"TT",13.349256403319
75,65,0.2,"TT",12.0513051903861
75,85,0.2,"TT",12.6883146750845
50,75,0.2,"TT",12.2708014039641
80,75,0.2,"TT",11.5833413556675
65,61,0.2,"TT",13.677329608838
65,89,0.2,"TT",13.1420616122919
65,75,0.2,"TT",11.6431901629086
55,85,0.2,"TT",11.9448310506976
55,65,0.2,"TT",15.5726964581196
75,65,0.2,"TT",10.9981937013399
75,85,0.2,"TT",12.1020907570844
50,75,0.2,"TT",12.715449332868
80,75,0.2,"TT",12.081528169364
65,61,0.2,"TT",13.4641798925881
65,89,0.2,"TT",11.1218451054684
65,75,0.2,"TT",12.1513179382044
55,85,0.2,"TT",11.8046303082704
55,65,0.2,"TT",15.8095396048706
75,65,0.2,"TT",11.6013504364766
75,85,0.2,"TT",9.19491580065419
50,75,0.2,"TT",13.1307346259145
80,75,0.2,"TT",9.16546542700147
65,61,0.2,"TT",13.4026729288715
65,89,0.2,"TT",10.796295709453
65,75,0.2,"TT",11.7014046800329
55,85,0.2,"TT",10.9131650807013
55,65,0.2,"TT",14.4536468036641
75,65,0.2,"TT",10.561200848863
75,85,0.2,"TT",12.5078297169122
50,75,0.2,"TT",12.0676634707848
80,75,0.2,"TT",9.47201706967711
65,61,0.2,"TT",13.9428090270393
65,89,0.2,"TT",12.5443097108265
65,75,0.2,"TT",8.77560054051733
55,85,0.2,"TT",11.5771583292932
55,65,0.2,"TT",14.6336580278338
75,65,0.2,"TT",9.96725608021904
75,85,0.2,"TT",11.7439442788281
50,75,0.2,"TT",12.8689972357905
80,75,0.2,"TT",10.7208047027963
65,61,0.2,"TT",13.6548510394456
65,89,0.2,"TT",12.356569217055
65,75,0.2,"TT",10.2086972756253
55,85,0.2,"TT",10.6022684849559
55,65,0.2,"TT",13.5792093385627
75,65,0.2,"TT",11.1790092441355
75,85,0.2,"TT",12.3141854570813
50,75,0.2,"TT",12.5938731002968
80,75,0.2,"TT",9.0146655899063
65,61,0.2,"TT",14.0600087389638
65,89,0.2,"TT",12.0647659999655
65,75,0.2,"TT",10.3054703791387
55,85,0.2,"TT",10.7267951942963
55,65,0.2,"TT",15.3956898906342
75,65,0.2,"TT",9.85556125705541
75,85,0.2,"TT",12.687465540657
50,75,0.2,"TT",10.3638860109233
80,75,0.2,"TT",9.85219783752655
65,61,0.2,"TT",13.371405858324
65,89,0.2,"TT",11.2727856567097
65,75,0.2,"TT",10.8791610517696
55,85,0.2,"TT",11.5992200600467
55,65,0.2,"TT",13.9133215568603
75,65,0.2,"TT",10.6650045838955
75,85,0.2,"TT",10.5370053646091
50,75,0.2,"TT",13.4155530976677
80,75,0.2,"TT",8.89952284641417
65,61,0.2,"TT",12.9194554588138
65,89,0.2,"TT",11.7575490730544
65,75,0.2,"TT",11.2579853871287
55,85,0.2,"TT",12.3191016377728
55,65,0.2,"TT",14.6577247250579
75,65,0.2,"TT",9.80281369241668
75,85,0.2,"TT",11.5152555682905
50,75,0.2,"TT",13.0529248928947
80,75,0.2,"TT",10.826969637704
65,61,0.2,"TT",14.504215556777
65,89,0.2,"TT",13.0159186009133
65,75,0.2,"TT",10.4485548678673
55,85,0.2,"TT",11.080225909075
55,65,0.2,"TT",14.143015379634
75,65,0.2,"TT",10.6302698243727
75,85,0.2,"TT",11.8826659618525
50,75,0.2,"TT",10.6154570215162
80,75,0.2,"TT",10.7426345667178
65,61,0.2,"TT",13.5104357633677
65,89,0.2,"TT",11.8766538937974
65,75,0.2,"TT",10.4193051116977
55,85,0.2,"TT",12.3678940182204
55,65,0.2,"TT",13.9222571539204
75,65,0.2,"TT",11.4747784516234
75,85,0.2,"TT",10.7721739591379
50,75,0.2,"TT",11.5732322630167
80,75,0.2,"TT",9.69319595804099
65,61,0.2,"TT",14.6482613021795
65,89,0.2,"TT",13.9034960459166
65,75,0.2,"TT",10.2207544138915
55,85,0.2,"TT",11.3350906180262
55,65,0.2,"TT",13.525265999207
75,65,0.2,"TT",11.0846492068911
75,85,0.2,"TT",10.5035333090099
50,75,0.2,"TT",12.5339046515857
80,75,0.2,"TT",10.1231795221697
65,61,0.2,"TT",12.9891249954139
65,89,0.2,"TT",12.9331047096094
65,75,0.2,"TT",10.3308739655292
55,85,0.2,"TT",12.102557047391
55,65,0.2,"TT",13.2856810455626
75,65,0.2,"TT",10.6515835238491
75,85,0.2,"TT",11.6424800741483
50,75,0.2,"TT",13.0860247182077
80,75,0.2,"TT",9.19833182900937
65,61,0.2,"TT",14.947839728903
65,89,0.2,"TT",12.3055467964513
65,75,0.2,"TT",10.6816138627511
55,85,0.2,"TT",12.2025594751035
55,65,0.2,"TT",14.4164480531484
75,65,0.2,"TT",11.4477518640042
75,85,0.2,"TT",9.85264862464569
50,75,0.2,"TT",12.5576392022762
80,75,0.2,"TT",10.0257364918459
65,61,0.2,"TT",13.8041220889145
65,89,0.2,"TT",12.197675396586
65,75,0.2,"TT",10.4280002118897
55,85,0.2,"TT",12.0334270865767
55,65,0.2,"TT",12.6884369693121
75,65,0.2,"TT",10.7949566237434
75,85,0.2,"TT",10.1595466497259
50,75,0.2,"TT",10.1183272160366
80,75,0.2,"TT",11.1560836246731
65,61,0.2,"TT",13.84758687288
65,89,0.2,"TT",11.0498626717314
65,75,0.2,"TT",10.633218316482
55,85,0.2,"TT",13.0838188364794
55,65,0.2,"TT",15.4823515873747
75,65,0.2,"TT",10.8713409285924
75,85,0.2,"TT",11.1441348178916
50,75,0.2,"TT",14.6820085936147
80,75,0.2,"TT",11.0199350838212
65,61,0.2,"TT",12.895658551323
65,89,0.2,"TT",12.9028689229973
65,75,0.2,"TT",11.3291792155398
55,85,0.2,"TT",11.9190633442909
55,65,0.2,"TT",16.1011223923155
75,65,0.2,"TT",11.437471901989
75,85,0.2,"TT",9.11704786249969
50,75,0.2,"TT",11.5824428549264
80,75,0.2,"TT",10.6902985946661
65,61,0.2,"TT",12.145158070554
65,89,0.2,"TT",12.0275997695362
65,75,0.2,"TT",12.013470215203
55,85,0.2,"TT",10.7400718522779
55,65,0.2,"TT",16.0151580328398
75,65,0.2,"TT",11.4440632715506
75,85,0.2,"TT",11.9838861627825
50,75,0.2,"TT",13.0543193918116
80,75,0.2,"TT",8.66615786977091
65,61,0.2,"TT",14.0204008128442
65,89,0.2,"TT",11.8621523962611
65,75,0.2,"TT",12.1199603962628
55,85,0.2,"TT",12.5727670184073
55,65,0.2,"TT",14.9666696577673
75,65,0.2,"TT",11.3006790657215
75,85,0.2,"TT",11.0039236077767
50,75,0.2,"TT",11.0240805614461
80,75,0.2,"TT",10.4304621314147
65,61,0.2,"TT",15.1201913846872
65,89,0.2,"TT",11.5234867129264
65,75,0.2,"TT",9.93874900101639
55,85,0.2,"TT",12.0441875477081
55,65,0.2,"TT",13.6083782097572
75,65,0.2,"TT",11.5622024041265
75,85,0.2,"TT",10.7122040497744
50,75,0.2,"TT",12.9346462371874
80,75,0.2,"TT",11.344616387577
65,61,0.2,"TT",13.7700840206692
65,89,0.2,"TT",12.3474263469586
65,75,0.2,"TT",8.59534198014775
55,85,0.2,"TT",11.941210629588
55,65,0.2,"TT",13.9452718306729
75,65,0.2,"TT",9.81766084898324
75,85,0.2,"TT",12.7444418847754
50,75,0.2,"TT",11.885763782564
80,75,0.2,"TT",7.53104356229914
65,61,0.2,"TT",13.4158219931125
65,89,0.2,"TT",12.0924544988819
65,75,0.2,"TT",10.6323902606215
55,85,0.2,"TT",10.4424943716407
55,65,0.2,"TT",11.7056958502603
75,65,0.2,"TT",12.1874814988091
75,85,0.2,"TT",11.0016655518471
50,75,0.2,"TT",13.7339027909221
80,75,0.2,"TT",9.2981465548705
65,61,0.2,"TT",13.6870688538993
65,89,0.2,"TT",11.6798646200427
65,75,0.2,"TT",11.906461842261
55,85,0.2,"TT",12.7241269282387
55,65,0.2,"TT",13.7806725545566
75,65,0.2,"TT",11.2140948421984
75,85,0.2,"TT",11.6655577650405
50,75,0.2,"TT",12.1382412042866
80,75,0.2,"TT",9.58860122935655
65,61,0.2,"TT",13.6387889703901
65,89,0.2,"TT",12.1442902043146
65,75,0.2,"TT",10.5237308704671
55,85,0.2,"TT",9.61596648188368
55,65,0.2,"TT",13.8169862416476
75,65,0.2,"TT",11.0788517874496
75,85,0.2,"TT",12.6649472656148
50,75,0.2,"TT",12.6098632286789
80,75,0.2,"TT",9.48626405436288
65,61,0.2,"TT",12.8082805733699
65,89,0.2,"TT",12.3813693503898
65,75,0.2,"TT",12.4262219421074
55,85,0.2,"TT",12.8545757483577
55,65,0.2,"TT",14.0753240497159
75,65,0.2,"TT",11.5212549027608
75,85,0.2,"TT",12.2288148073961
50,75,0.2,"TT",13.2221024492803
80,75,0.2,"TT",11.4571041360514
65,61,0.2,"TT",15.5832811833425
65,89,0.2,"TT",12.1583621864796
65,75,0.2,"TT",11.926025698745
55,85,0.2,"TT",10.3666800707843
55,65,0.2,"TT",14.6009275405285
75,65,0.2,"TT",11.4692636359877
75,85,0.2,"TT",12.7166355731106
50,75,0.2,"TT",12.9635272540271
80,75,0.2,"TT",9.88584992201903
65,61,0.2,"TT",14.0423188193627
65,89,0.2,"TT",12.0729676780636
65,75,0.2,"TT",10.6296061153975
55,85,0.2,"TT",11.0559297397265
55,65,0.2,"TT",15.0399591920866
75,65,0.2,"TT",10.3722666469994
75,85,0.2,"TT",10.5187198308029
50,75,0.2,"TT",15.0648032336247
80,75,0.2,"TT",9.2670701416393
65,61,0.2,"TT",13.2555152639687
65,89,0.2,"TT",11.7758001682669
65,75,0.2,"TT",10.0339901455276
55,85,0.2,"TT",12.777034545355
55,65,0.2,"TT",14.2805534307238
75,65,0.2,"TT",9.99124201287362
75,85,0.2,"TT",10.3718607549383
50,75,0.2,"TT",13.1031624863039
80,75,0.2,"TT",12.0397189234666
65,61,0.2,"TT",11.5514300726068
65,89,0.2,"TT",12.7201671565278
65,75,0.2,"TT",10.8014247023707
55,85,0.2,"TT",12.4662935399845
55,65,0.2,"TT",13.4557091903545
75,65,0.2,"TT",10.1677100629781
75,85,0.2,"TT",10.3277843988248
50,75,0.2,"TT",13.1874747365831
80,75,0.2,"TT",10.679026043355
65,61,0.2,"TT",15.6749583007722
65,89,0.2,"TT",11.2258172176573
65,75,0.2,"TT",10.1149100180864
55,85,0.2,"TT",11.1686522958324
55,65,0.2,"TT",15.326612575898
75,65,0.2,"TT",12.3433725596313
75,85,0.2,"TT",9.59265687327437
50,75,0.2,"TT",12.6760947444401
80,75,0.2,"TT",9.64068313723906
65,61,0.2,"TT",12.9133595065639
65,89,0.2,"TT",13.7499345926117
65,75,0.2,"TT",11.704811329554
55,85,0.2,"TT",11.1293075418571
55,65,0.2,"TT",15.4743370691131
75,65,0.2,"TT",10.4325807687001
75,85,0.2,"TT",10.0820307912967
50,75,0.2,"TT",12.9477625112258
80,75,0.2,"TT",10.7444026901213
