"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,50,0.2,"TT",15.450256144536
45,85,0.2,"TT",14.5767740691773
45,15,0.2,"TT",17.7596468375591
105,15,0.2,"TT",18.3434604376635
105,85,0.2,"TT",17.5840722076452
30,50,0.2,"TT",16.3912364091034
120,50,0.2,"TT",18.0981298032342
75,0,0.2,"TT",18.6511856382836
75,100,0.2,"TT",16.8604885261412
75,50,0.2,"TT",16.086630449621
45,85,0.2,"TT",12.7409456175163
45,15,0.2,"TT",19.863700268383
105,15,0.2,"TT",19.8001167597299
105,85,0.2,"TT",17.7815822674341
30,50,0.2,"TT",16.5272012848592
120,50,0.2,"TT",16.0553340840252
75,0,0.2,"TT",18.1595485921611
75,100,0.2,"TT",16.466998674369
75,50,0.2,"TT",16.5631747349748
45,85,0.2,"TT",11.9634142490835
45,15,0.2,"TT",20.2499380570472
105,15,0.2,"TT",21.4588157048531
105,85,0.2,"TT",15.8199435081471
30,50,0.2,"TT",16.4857994553442
120,50,0.2,"TT",17.4281306584215
75,0,0.2,"TT",18.9035418710362
75,100,0.2,"TT",20.9473270064953
75,50,0.2,"TT",15.4875119322909
45,85,0.2,"TT",12.3054687165978
45,15,0.2,"TT",20.7174075504346
105,15,0.2,"TT",19.4185203005151
105,85,0.2,"TT",19.1563690863671
30,50,0.2,"TT",17.4940609548527
120,50,0.2,"TT",17.5891027664188
75,0,0.2,"TT",20.537046795004
75,100,0.2,"TT",18.3166997540242
75,50,0.2,"TT",16.745219652457
45,85,0.2,"TT",12.8637691643777
45,15,0.2,"TT",20.2419684798725
105,15,0.2,"TT",21.5509349863347
105,85,0.2,"TT",17.2548804864133
30,50,0.2,"TT",16.764102037573
120,50,0.2,"TT",17.0482292394838
75,0,0.2,"TT",18.2339455870408
75,100,0.2,"TT",18.9643813241534
75,50,0.2,"TT",15.0914757505845
45,85,0.2,"TT",14.8596613789912
45,15,0.2,"TT",17.3621161680533
105,15,0.2,"TT",18.8018336702571
105,85,0.2,"TT",20.5598790055032
30,50,0.2,"TT",17.094670304819
120,50,0.2,"TT",16.1471527772422
75,0,0.2,"TT",19.7856487053218
75,100,0.2,"TT",18.1075833780361
75,50,0.2,"TT",16.0435612335398
45,85,0.2,"TT",13.9814643673791
45,15,0.2,"TT",20.6997405440957
105,15,0.2,"TT",19.1223057167777
105,85,0.2,"TT",18.3708396571645
30,50,0.2,"TT",17.29154751883
120,50,0.2,"TT",18.5778245099391
75,0,0.2,"TT",19.8759948145206
75,100,0.2,"TT",16.2388601597776
75,50,0.2,"TT",15.3205574889842
45,85,0.2,"TT",13.2230577561327
45,15,0.2,"TT",19.8086015981034
105,15,0.2,"TT",19.8366267228156
105,85,0.2,"TT",18.5683874912436
30,50,0.2,"TT",18.3574439025465
120,50,0.2,"TT",18.2396840025968
75,0,0.2,"TT",20.41366456121
75,100,0.2,"TT",17.1876399951565
75,50,0.2,"TT",14.5388911320833
45,85,0.2,"TT",13.2113177428816
45,15,0.2,"TT",19.8083122929301
105,15,0.2,"TT",19.951147858337
105,85,0.2,"TT",18.3013851422266
30,50,0.2,"TT",19.4537622512977
120,50,0.2,"TT",17.4230295952211
75,0,0.2,"TT",18.4319197279204
75,100,0.2,"TT",17.1164043185723
75,50,0.2,"TT",16.4210876516234
45,85,0.2,"TT",14.4657471005918
45,15,0.2,"TT",20.6114002999571
105,15,0.2,"TT",20.3434601939316
105,85,0.2,"TT",17.769363122069
30,50,0.2,"TT",16.260593424281
120,50,0.2,"TT",18.1067367464609
75,0,0.2,"TT",19.6936729686996
75,100,0.2,"TT",16.8354873512777
75,50,0.2,"TT",17.0573363581952
45,85,0.2,"TT",11.2639111058261
45,15,0.2,"TT",20.7340009429394
105,15,0.2,"TT",19.936122339477
105,85,0.2,"TT",18.3965766260483
30,50,0.2,"TT",16.0866877758371
120,50,0.2,"TT",18.3343374580469
75,0,0.2,"TT",18.7027318431327
75,100,0.2,"TT",16.377680854063
75,50,0.2,"TT",16.4056096687254
45,85,0.2,"TT",12.1034285116775
45,15,0.2,"TT",18.9298542393062
105,15,0.2,"TT",20.0170569943461
105,85,0.2,"TT",17.0991628786581
30,50,0.2,"TT",16.6824856323236
120,50,0.2,"TT",16.4563456240268
75,0,0.2,"TT",20.2300113845793
75,100,0.2,"TT",15.6838528376877
75,50,0.2,"TT",17.1651469050542
45,85,0.2,"TT",14.4651228398871
45,15,0.2,"TT",19.8477461354333
105,15,0.2,"TT",18.3598382642187
105,85,0.2,"TT",19.1626352680816
30,50,0.2,"TT",16.6487942261876
120,50,0.2,"TT",19.5746919584331
75,0,0.2,"TT",20.1698223782559
75,100,0.2,"TT",17.2533470794108
75,50,0.2,"TT",17.9837286927143
45,85,0.2,"TT",13.7178738041543
45,15,0.2,"TT",21.3221250161005
105,15,0.2,"TT",19.0387053027769
105,85,0.2,"TT",16.9178113878608
30,50,0.2,"TT",17.3780497654924
120,50,0.2,"TT",18.1208289794574
75,0,0.2,"TT",20.5280660121172
75,100,0.2,"TT",14.7498916012136
75,50,0.2,"TT",14.5094036295791
45,85,0.2,"TT",14.2147055225823
45,15,0.2,"TT",19.1869665358591
105,15,0.2,"TT",19.5005452761464
105,85,0.2,"TT",20.3185007071546
30,50,0.2,"TT",17.1485760545869
120,50,0.2,"TT",18.4900810953333
75,0,0.2,"TT",18.8289479851756
75,100,0.2,"TT",15.3635158204785
75,50,0.2,"TT",15.7614425634996
45,85,0.2,"TT",13.8385046120203
45,15,0.2,"TT",19.5733472482059
105,15,0.2,"TT",20.7330413230964
105,85,0.2,"TT",18.6629821610895
30,50,0.2,"TT",16.8154929618207
120,50,0.2,"TT",16.2066890851338
75,0,0.2,"TT",20.0874621694134
75,100,0.2,"TT",15.3145374416953
75,50,0.2,"TT",18.1005064452882
45,85,0.2,"TT",13.9478909250872
45,15,0.2,"TT",20.7420678886231
105,15,0.2,"TT",20.125812295427
105,85,0.2,"TT",16.7338727032782
30,50,0.2,"TT",16.3361157093581
120,50,0.2,"TT",18.4935955906932
75,0,0.2,"TT",20.1726701320817
75,100,0.2,"TT",15.4281532213829
75,50,0.2,"TT",16.1289537554702
45,85,0.2,"TT",13.0037910111816
45,15,0.2,"TT",18.3266673815533
105,15,0.2,"TT",19.5401701289117
105,85,0.2,"TT",16.7502902907277
30,50,0.2,"TT",18.1136592764872
120,50,0.2,"TT",18.2409317321384
75,0,0.2,"TT",19.0788306900551
75,100,0.2,"TT",16.4323177632118
75,50,0.2,"TT",16.3761479410402
45,85,0.2,"TT",13.7160520307283
45,15,0.2,"TT",20.8630039515659
105,15,0.2,"TT",18.3037873020943
105,85,0.2,"TT",17.0405788025394
30,50,0.2,"TT",16.6156890702969
120,50,0.2,"TT",15.5143405359568
75,0,0.2,"TT",19.9318323910443
75,100,0.2,"TT",15.801868450356
75,50,0.2,"TT",15.9020215317653
45,85,0.2,"TT",13.8781239580525
45,15,0.2,"TT",20.0445570730616
105,15,0.2,"TT",21.5256140959419
105,85,0.2,"TT",17.7989595842663
30,50,0.2,"TT",15.2434162930476
120,50,0.2,"TT",17.6693421158552
75,0,0.2,"TT",20.2065445771631
75,100,0.2,"TT",16.5469699903382
75,50,0.2,"TT",15.8271435972316
45,85,0.2,"TT",14.8103700266562
45,15,0.2,"TT",19.3874061969535
105,15,0.2,"TT",20.8299366579546
105,85,0.2,"TT",18.232392723837
30,50,0.2,"TT",18.0192313457824
120,50,0.2,"TT",18.6479766241019
75,0,0.2,"TT",18.5428262393925
75,100,0.2,"TT",17.5330788851303
75,50,0.2,"TT",18.0895596968481
45,85,0.2,"TT",12.8473199650877
45,15,0.2,"TT",19.1399285537331
105,15,0.2,"TT",19.8225413810117
105,85,0.2,"TT",17.9383255036302
30,50,0.2,"TT",17.4935622473233
120,50,0.2,"TT",18.1455208221732
75,0,0.2,"TT",19.4395945711577
75,100,0.2,"TT",17.489869094958
75,50,0.2,"TT",16.4626691088096
45,85,0.2,"TT",12.6227953120204
45,15,0.2,"TT",17.9946454587432
105,15,0.2,"TT",20.2093302754737
105,85,0.2,"TT",17.5780501520106
30,50,0.2,"TT",17.4620561263042
120,50,0.2,"TT",18.3307342743548
75,0,0.2,"TT",20.2082394738595
75,100,0.2,"TT",19.100184499762
75,50,0.2,"TT",16.0746571467068
45,85,0.2,"TT",13.0760980768928
45,15,0.2,"TT",18.7909754052054
105,15,0.2,"TT",20.2856948817158
105,85,0.2,"TT",17.7255208334952
30,50,0.2,"TT",17.6887814271846
120,50,0.2,"TT",18.5737930328177
75,0,0.2,"TT",20.8354273996442
75,100,0.2,"TT",18.2711940150957
75,50,0.2,"TT",16.9341673580576
45,85,0.2,"TT",14.2411166302691
45,15,0.2,"TT",19.1397486951276
105,15,0.2,"TT",18.6187185954188
105,85,0.2,"TT",18.394040402459
30,50,0.2,"TT",19.4802025885217
120,50,0.2,"TT",17.95015639702
75,0,0.2,"TT",19.1495926351567
75,100,0.2,"TT",16.1129698552674
75,50,0.2,"TT",15.9287943821215
45,85,0.2,"TT",12.3100592368937
45,15,0.2,"TT",20.7513998957161
105,15,0.2,"TT",21.2668092398561
105,85,0.2,"TT",17.3637193055809
30,50,0.2,"TT",17.7195833667283
120,50,0.2,"TT",16.8885126368335
75,0,0.2,"TT",21.8241896052161
75,100,0.2,"TT",16.2419600558978
75,50,0.2,"TT",16.8438929804456
45,85,0.2,"TT",13.2407865989481
45,15,0.2,"TT",20.2427727695065
105,15,0.2,"TT",18.7870600833785
105,85,0.2,"TT",17.863263687719
30,50,0.2,"TT",18.2541238307473
120,50,0.2,"TT",19.0187141848257
75,0,0.2,"TT",19.629682849065
75,100,0.2,"TT",16.5204924459662
75,50,0.2,"TT",16.1833811918298
45,85,0.2,"TT",12.8360930358727
45,15,0.2,"TT",19.6067282730022
105,15,0.2,"TT",19.2509772385313
105,85,0.2,"TT",18.1815670153636
30,50,0.2,"TT",15.1909177481482
120,50,0.2,"TT",17.4232654648337
75,0,0.2,"TT",22.1885871012682
75,100,0.2,"TT",14.9623750571424
75,50,0.2,"TT",18.0023342465105
45,85,0.2,"TT",13.1651352201727
45,15,0.2,"TT",17.8974944298143
105,15,0.2,"TT",17.7360830392235
105,85,0.2,"TT",18.2906706581073
30,50,0.2,"TT",16.782891535614
120,50,0.2,"TT",18.4020143418873
75,0,0.2,"TT",20.4972575990575
75,100,0.2,"TT",17.3138575587367
75,50,0.2,"TT",15.4288988084415
45,85,0.2,"TT",14.4267428963077
45,15,0.2,"TT",18.7886688671445
105,15,0.2,"TT",19.794618109757
105,85,0.2,"TT",18.5030945484581
30,50,0.2,"TT",15.7068823215853
120,50,0.2,"TT",17.7305274912235
75,0,0.2,"TT",19.18511566977
75,100,0.2,"TT",16.0190473203413
75,50,0.2,"TT",16.1926990012717
45,85,0.2,"TT",12.0093095970289
45,15,0.2,"TT",21.4427795792523
105,15,0.2,"TT",20.3081183149468
105,85,0.2,"TT",17.9958248710717
30,50,0.2,"TT",17.544190137549
120,50,0.2,"TT",18.700240861345
75,0,0.2,"TT",20.3793551604347
75,100,0.2,"TT",17.3237131933894
75,50,0.2,"TT",17.1409067749889
45,85,0.2,"TT",14.1104854937158
45,15,0.2,"TT",17.3586655542254
105,15,0.2,"TT",20.3520928136167
105,85,0.2,"TT",18.5098414469688
30,50,0.2,"TT",15.1166279907476
120,50,0.2,"TT",16.4459150782777
75,0,0.2,"TT",19.8502327571952
75,100,0.2,"TT",17.0031192885764
75,50,0.2,"TT",16.7992395782867
45,85,0.2,"TT",12.9494574701037
45,15,0.2,"TT",19.6686813171568
105,15,0.2,"TT",19.7031692090573
105,85,0.2,"TT",18.1905022072576
30,50,0.2,"TT",17.8795544206773
120,50,0.2,"TT",18.193116153444
75,0,0.2,"TT",19.2322052228088
75,100,0.2,"TT",16.4370839045624
75,50,0.2,"TT",16.7212001561996
45,85,0.2,"TT",12.4629500814275
45,15,0.2,"TT",20.2530670314198
105,15,0.2,"TT",19.7696847632518
105,85,0.2,"TT",20.0848195141159
30,50,0.2,"TT",16.1188578065794
120,50,0.2,"TT",18.4370360264198
75,0,0.2,"TT",20.3248122863015
75,100,0.2,"TT",16.4417574655773
75,50,0.2,"TT",15.600880922972
45,85,0.2,"TT",12.1835520036081
45,15,0.2,"TT",20.1131704044639
105,15,0.2,"TT",20.8657311214421
105,85,0.2,"TT",18.0921133527965
30,50,0.2,"TT",17.902199560518
120,50,0.2,"TT",16.4940164755239
75,0,0.2,"TT",20.7750643847335
75,100,0.2,"TT",15.9935303165099
75,50,0.2,"TT",15.5595243640736
45,85,0.2,"TT",12.3218889326477
45,15,0.2,"TT",20.3158074874038
105,15,0.2,"TT",18.4136826405398
105,85,0.2,"TT",19.5165937307882
30,50,0.2,"TT",16.7155120327818
120,50,0.2,"TT",17.5347810258314
75,0,0.2,"TT",20.6436126602224
75,100,0.2,"TT",17.0458032943915
75,50,0.2,"TT",15.6558194527597
45,85,0.2,"TT",14.1826808962415
45,15,0.2,"TT",19.9824727041627
105,15,0.2,"TT",20.9694523481315
105,85,0.2,"TT",18.5817553580902
30,50,0.2,"TT",17.068390388201
120,50,0.2,"TT",18.0138095796642
75,0,0.2,"TT",19.5011429649807
75,100,0.2,"TT",15.5107078300029
75,50,0.2,"TT",16.4036417025985
45,85,0.2,"TT",12.5139801322353
45,15,0.2,"TT",18.3473488414065
105,15,0.2,"TT",19.2850956088214
105,85,0.2,"TT",18.9205978852324
30,50,0.2,"TT",17.8353570029053
120,50,0.2,"TT",18.6118286894655
75,0,0.2,"TT",18.2821387795894
75,100,0.2,"TT",16.4076172747699
75,50,0.2,"TT",17.0535095743652
45,85,0.2,"TT",12.8752259317963
45,15,0.2,"TT",20.8214179175204
105,15,0.2,"TT",20.4845981565312
105,85,0.2,"TT",17.4372019192605
30,50,0.2,"TT",18.3185716952015
120,50,0.2,"TT",17.1406159883056
75,0,0.2,"TT",20.2620689331821
75,100,0.2,"TT",17.2047416205514
75,50,0.2,"TT",16.2931195112936
45,85,0.2,"TT",11.8301924159579
45,15,0.2,"TT",19.7620467386257
105,15,0.2,"TT",20.4948952421552
105,85,0.2,"TT",16.1548547129231
30,50,0.2,"TT",15.8211018829653
120,50,0.2,"TT",17.1345894835282
75,0,0.2,"TT",20.6694741621797
75,100,0.2,"TT",15.9263672876444
75,50,0.2,"TT",16.9999912512731
45,85,0.2,"TT",13.6347386116919
45,15,0.2,"TT",20.0217131545072
105,15,0.2,"TT",20.3460291724168
105,85,0.2,"TT",16.778937178342
30,50,0.2,"TT",17.0969584551606
120,50,0.2,"TT",17.9257485887387
75,0,0.2,"TT",20.7787309777433
75,100,0.2,"TT",15.6378151453967
75,50,0.2,"TT",17.5814949207913
45,85,0.2,"TT",13.6474609360222
45,15,0.2,"TT",19.2730721539468
105,15,0.2,"TT",20.2674193456583
105,85,0.2,"TT",19.3699717025127
30,50,0.2,"TT",16.2337335583736
120,50,0.2,"TT",15.5098490715256
75,0,0.2,"TT",20.4028291911576
75,100,0.2,"TT",16.8223627987402
75,50,0.2,"TT",16.2961146266708
45,85,0.2,"TT",13.9109533669553
45,15,0.2,"TT",19.9497261573025
105,15,0.2,"TT",19.9832341741535
105,85,0.2,"TT",16.9219563563536
30,50,0.2,"TT",17.6884199978334
120,50,0.2,"TT",17.338395005747
75,0,0.2,"TT",19.5473128401716
75,100,0.2,"TT",14.5187086223298
75,50,0.2,"TT",14.6128754756008
45,85,0.2,"TT",12.5817170603275
45,15,0.2,"TT",20.1965013337378
105,15,0.2,"TT",20.0317779489016
105,85,0.2,"TT",16.8537700169829
30,50,0.2,"TT",17.2267956912231
120,50,0.2,"TT",16.9078581932009
75,0,0.2,"TT",20.7623565143986
75,100,0.2,"TT",17.3986396702477
75,50,0.2,"TT",14.9833411818194
45,85,0.2,"TT",12.9521312070885
45,15,0.2,"TT",20.9749306231572
105,15,0.2,"TT",19.7668961652436
105,85,0.2,"TT",19.3184480093132
30,50,0.2,"TT",18.2410345374049
120,50,0.2,"TT",18.729452819349
75,0,0.2,"TT",18.3028538379061
75,100,0.2,"TT",16.2657691871456
75,50,0.2,"TT",16.8059633111406
45,85,0.2,"TT",12.5906028101053
45,15,0.2,"TT",19.4548562221831
105,15,0.2,"TT",19.6317750936788
105,85,0.2,"TT",19.280543192154
30,50,0.2,"TT",18.7069857631223
120,50,0.2,"TT",19.2149950776079
75,0,0.2,"TT",18.9121302373658
75,100,0.2,"TT",16.0686093430447
75,50,0.2,"TT",14.9236421781069
45,85,0.2,"TT",13.8142146379217
45,15,0.2,"TT",20.2278137161142
105,15,0.2,"TT",18.8755572808188
105,85,0.2,"TT",18.3019439671164
30,50,0.2,"TT",16.5210672703938
120,50,0.2,"TT",16.4770082382257
75,0,0.2,"TT",22.5484514318445
75,100,0.2,"TT",16.1690493206113
75,50,0.2,"TT",15.8756235118243
45,85,0.2,"TT",10.9721136876419
45,15,0.2,"TT",18.9039076439766
105,15,0.2,"TT",19.8719637747223
105,85,0.2,"TT",18.2402366158953
30,50,0.2,"TT",15.7893117392797
120,50,0.2,"TT",18.3524865441879
75,0,0.2,"TT",20.5705825839719
75,100,0.2,"TT",14.6022531550889
75,50,0.2,"TT",16.1158833225468
45,85,0.2,"TT",12.5816739633968
45,15,0.2,"TT",21.1609880124646
105,15,0.2,"TT",19.5299090563962
105,85,0.2,"TT",17.6636098107881
30,50,0.2,"TT",17.8025506611909
120,50,0.2,"TT",18.2889636170939
75,0,0.2,"TT",19.8460484802074
75,100,0.2,"TT",16.4346755570919
75,50,0.2,"TT",15.9236368297025
45,85,0.2,"TT",15.2994803242047
45,15,0.2,"TT",19.8537502670376
105,15,0.2,"TT",20.0005444571561
105,85,0.2,"TT",19.1714237182946
30,50,0.2,"TT",17.3656043871411
120,50,0.2,"TT",17.2788246833878
75,0,0.2,"TT",20.1075280105928
75,100,0.2,"TT",16.8817042909006
75,50,0.2,"TT",14.844721998267
45,85,0.2,"TT",13.3646116117315
45,15,0.2,"TT",19.4889628487525
105,15,0.2,"TT",18.2479101870386
105,85,0.2,"TT",17.1135651328086
30,50,0.2,"TT",16.4433457192987
120,50,0.2,"TT",18.5051074075617
75,0,0.2,"TT",19.815267670879
75,100,0.2,"TT",17.8020319900648
75,50,0.2,"TT",16.629317167744
45,85,0.2,"TT",14.0728612199785
45,15,0.2,"TT",20.4586544251522
105,15,0.2,"TT",19.7263609180725
105,85,0.2,"TT",18.8677346077064
30,50,0.2,"TT",19.4768894711099
120,50,0.2,"TT",17.4896970022393
75,0,0.2,"TT",20.3879374790651
75,100,0.2,"TT",15.9073114876902
75,50,0.2,"TT",15.4504933590052
45,85,0.2,"TT",13.7684250745962
45,15,0.2,"TT",20.6411412209515
105,15,0.2,"TT",20.3684301136319
105,85,0.2,"TT",17.1114441137149
30,50,0.2,"TT",17.7111588323017
120,50,0.2,"TT",16.837884155211
75,0,0.2,"TT",20.1489409705444
75,100,0.2,"TT",16.108603500456
75,50,0.2,"TT",16.0619834222714
45,85,0.2,"TT",13.994087521148
45,15,0.2,"TT",20.6850681211151
105,15,0.2,"TT",20.9122274870809
105,85,0.2,"TT",17.7246211873657
30,50,0.2,"TT",18.3627909684609
120,50,0.2,"TT",18.4415226061815
75,0,0.2,"TT",20.1388364874114
75,100,0.2,"TT",16.460362742198
75,50,0.2,"TT",16.5222274815213
45,85,0.2,"TT",14.1240649229988
45,15,0.2,"TT",20.8972572550782
105,15,0.2,"TT",19.3077707153233
105,85,0.2,"TT",18.1498563449387
30,50,0.2,"TT",16.475784794922
120,50,0.2,"TT",16.1359001087435
75,0,0.2,"TT",19.7859105947094
75,100,0.2,"TT",16.1329533025562
75,50,0.2,"TT",14.5397798730901
45,85,0.2,"TT",14.3105802851692
45,15,0.2,"TT",21.1643286557723
105,15,0.2,"TT",20.4585621416887
105,85,0.2,"TT",19.2046069313367
30,50,0.2,"TT",16.2061151726232
120,50,0.2,"TT",16.9922049651557
75,0,0.2,"TT",20.5364011682763
75,100,0.2,"TT",16.1007466046068
75,50,0.2,"TT",17.1387412254953
45,85,0.2,"TT",12.898741888014
45,15,0.2,"TT",17.7828480542128
105,15,0.2,"TT",19.5847111869281
105,85,0.2,"TT",19.6838920935917
30,50,0.2,"TT",16.9427080473327
120,50,0.2,"TT",18.1472438564102
75,0,0.2,"TT",19.8799888417147
75,100,0.2,"TT",16.1810020842421
75,50,0.2,"TT",16.749592581171
45,85,0.2,"TT",12.3296754465548
45,15,0.2,"TT",19.5829258430546
105,15,0.2,"TT",20.3227348328446
105,85,0.2,"TT",18.5701400833751
30,50,0.2,"TT",17.542881090762
120,50,0.2,"TT",17.4285304983775
75,0,0.2,"TT",21.3028458328887
75,100,0.2,"TT",15.8097515978199
75,50,0.2,"TT",15.7594123543959
45,85,0.2,"TT",13.912497539949
45,15,0.2,"TT",19.2651801464946
105,15,0.2,"TT",20.1769240838716
105,85,0.2,"TT",17.5870133832787
30,50,0.2,"TT",18.8563502863565
120,50,0.2,"TT",17.2789180069471
75,0,0.2,"TT",20.8031412252205
75,100,0.2,"TT",18.6766569949278
75,50,0.2,"TT",15.2541339012657
45,85,0.2,"TT",12.7329101402294
45,15,0.2,"TT",20.7878120050617
105,15,0.2,"TT",20.0135395062911
105,85,0.2,"TT",17.4564263084837
30,50,0.2,"TT",16.5480971360788
120,50,0.2,"TT",18.7901110275101
75,0,0.2,"TT",19.5578513485229
75,100,0.2,"TT",16.915701258237
75,50,0.2,"TT",14.3636918273253
45,85,0.2,"TT",12.0925710356735
45,15,0.2,"TT",19.5934396602267
105,15,0.2,"TT",21.7419592456504
105,85,0.2,"TT",19.3442833814365
30,50,0.2,"TT",16.9784614758632
120,50,0.2,"TT",18.8474502217179
75,0,0.2,"TT",21.7119800281303
75,100,0.2,"TT",17.2039683420319
75,50,0.2,"TT",15.1130732407179
45,85,0.2,"TT",13.2810867333592
45,15,0.2,"TT",19.7188286876104
105,15,0.2,"TT",18.9325862674491
105,85,0.2,"TT",17.8219457471769
30,50,0.2,"TT",17.1944486184138
120,50,0.2,"TT",17.2799657403533
75,0,0.2,"TT",19.1390964073654
75,100,0.2,"TT",16.5919939134534
75,50,0.2,"TT",15.9159419296714
45,85,0.2,"TT",12.856528834766
45,15,0.2,"TT",19.0638379011126
105,15,0.2,"TT",19.4035457304508
105,85,0.2,"TT",18.8580204923393
30,50,0.2,"TT",18.6939491594475
120,50,0.2,"TT",16.6053285214749
75,0,0.2,"TT",19.5892985034451
75,100,0.2,"TT",16.1452923555434
75,50,0.2,"TT",16.6137152073336
45,85,0.2,"TT",13.0155813498344
45,15,0.2,"TT",16.7316148272651
105,15,0.2,"TT",18.1007076605244
105,85,0.2,"TT",18.4837704703734
30,50,0.2,"TT",17.7825055561625
120,50,0.2,"TT",18.3019481838449
75,0,0.2,"TT",19.4492566037838
75,100,0.2,"TT",17.0486403110704
75,50,0.2,"TT",14.848586774439
45,85,0.2,"TT",12.0052748109107
45,15,0.2,"TT",21.5378701653616
105,15,0.2,"TT",19.1868981343586
105,85,0.2,"TT",17.8962691168573
30,50,0.2,"TT",16.5332911785539
120,50,0.2,"TT",18.9382359346405
75,0,0.2,"TT",20.6231923433473
75,100,0.2,"TT",17.8687708897269
75,50,0.2,"TT",14.8323462940015
45,85,0.2,"TT",13.2441618084419
45,15,0.2,"TT",20.650895705638
105,15,0.2,"TT",20.0345700802988
105,85,0.2,"TT",18.435622234011
30,50,0.2,"TT",17.0889817483921
120,50,0.2,"TT",18.1104772327604
75,0,0.2,"TT",21.1040186627326
75,100,0.2,"TT",16.5018173078502
75,50,0.2,"TT",15.4867092813653
45,85,0.2,"TT",14.4397233288642
45,15,0.2,"TT",20.6902437875187
105,15,0.2,"TT",19.7115296589443
105,85,0.2,"TT",17.1429194205216
30,50,0.2,"TT",16.7828589042253
120,50,0.2,"TT",16.9973070939793
75,0,0.2,"TT",19.5846828512272
75,100,0.2,"TT",18.2223068399717
75,50,0.2,"TT",16.5754717730618
45,85,0.2,"TT",13.7486518330106
45,15,0.2,"TT",22.0429775817152
105,15,0.2,"TT",19.5082788860542
105,85,0.2,"TT",17.6477910896483
30,50,0.2,"TT",18.3840673238133
120,50,0.2,"TT",15.8158252198762
75,0,0.2,"TT",20.2757813036615
75,100,0.2,"TT",16.7211687756905
75,50,0.2,"TT",16.3613268752488
45,85,0.2,"TT",12.837419966128
45,15,0.2,"TT",20.3869080079295
105,15,0.2,"TT",20.7707911587063
105,85,0.2,"TT",18.6977373630809
30,50,0.2,"TT",17.5042336376733
120,50,0.2,"TT",18.9884990893873
